院校名称,院校所在地,院校隶属,院校类型,学历层次,院校特性,研究生院,学信链接,学校链接,isurl,
江西环境工程职业学院,江西,江西省教育厅,林业,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1407.dhtml,http://www.jxhjxy.com,1,
江西艺术职业学院,江西,江西省教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1408.dhtml,http://www.jxysedu.com,1,
鹰潭职业技术学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1409.dhtml,http://www.jxytxy.com.cn,1,
江西应用科技学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1410.dhtml,http://www.jxcsedu.com,1,
江西信息应用职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1411.dhtml,http://www.jxcia.com,1,
江西交通职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1412.dhtml,http://www.jxjtxy.com,1,
江西财经职业学院,江西,江西省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1413.dhtml,http://www.jxvc.jx.cn,1,
江西应用技术职业学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1414.dhtml,http://www.jxyyxy.com/xy,1,
江西现代职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1415.dhtml,http://www.jxxdxy.com,1,
江西工业工程职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2095.dhtml,http://www.jxgcxy.net,1,
江西机电职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1448.dhtml,http://www.jxjdxy.com,1,
江西服装学院,江西,江西省教育厅,艺术,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1732.dhtml,http://www.jift.edu.cn,1,
赣南师范大学科技学院,江西,江西省教育厅,师范,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1752.dhtml,http://www.gnnustc.com,1,
江西科技师范大学理工学院,江西,江西省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1753.dhtml,http://www.jxstnupi.cn,1,
江西财经大学现代经济管理学院,江西,江西省教育厅,财经,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1754.dhtml,http://xjg.jxufe.cn,1,
豫章师范学院,江西,江西省教育厅,师范,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2013.dhtml,http://www.yuznu.edu.cn,1,
江西中医药高等专科学校,江西,江西省教育厅,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2014.dhtml,http://www.jxtcms.net,1,
江西先锋软件职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2015.dhtml,http://www.aheadedu.com,1,
江西经济管理职业学院,江西,江西省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2093.dhtml,http://www.jiea.cn,1,
江西制造职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2094.dhtml,http://www.jxmtc.com,1,
江西工程职业学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1416.dhtml,http://www.jxgcxy.com,1,
江西青年职业学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2096.dhtml,http://www.jxqy.com.cn,1,
上饶职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2097.dhtml,http://www.srzy.cn,1,
江西航空职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2098.dhtml,http://www.jhxy.com.cn,1,
江西农业工程职业学院,江西,江西省教育厅,农业,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2099.dhtml,http://www.jxaevc.com,1,
赣西科技职业学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2100.dhtml,http://www.ganxidx.com,1,
江西卫生职业学院,江西,江西省教育厅,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6234312.dhtml,http://jxhlxy.good-edu.cn,1,
江西新能源科技职业学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6244445.dhtml,http://www.tynxy.com,1,
江西枫林涉外经贸职业学院,江西,江西省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-18251552.dhtml,http://www.fenglin.org,1,
江西泰豪动漫职业学院,江西,江西省教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-17870221.dhtml,http://www.tellhowedu.com,1,
江西冶金职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5677289.dhtml,http://www.jxyjxy.com,1,
江西管理职业学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-46473741.dhtml,http://www.Jxglzyxy.net,1,
中国传媒大学南广学院,江苏,江苏省教育厅,艺术,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1928.dhtml,http://www.cucn.edu.cn,1,
无锡城市职业技术学院,江苏,江苏省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1987.dhtml,http://www.wxcsxy.com,1,
无锡工艺职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1988.dhtml,http://www.wxgyxy.cn,1,
金山职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1989.dhtml,http://www.jinshan-cn.com,1,
苏州健雄职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1990.dhtml,http://www.wjxvtc.cn,1,
盐城工业职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1991.dhtml,http://www.yctei.cn,1,
江苏财经职业技术学院,江苏,江苏省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1992.dhtml,http://www.jscj.edu.cn,1,
扬州工业职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1993.dhtml,http://www.ypi.edu.cn,1,
南京理工大学泰州科技学院,江苏,江苏省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2071.dhtml,http://www.nustti.edu.cn,1,
南京师范大学泰州学院,江苏,江苏省教育厅,师范,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2072.dhtml,http://www.nnutc.edu.cn,1,
苏州百年职业学院,江苏,江苏省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6166919.dhtml,http://www.scc.edu.cn,1,
昆山登云科技职业学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6491187.dhtml,http://www.dyc.edu.cn/,1,
南京视觉艺术职业学院,江苏,江苏省教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6151228.dhtml,http://www.niva.cn,1,
南京医科大学康达学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-7205692.dhtml,http://kdc.njmu.edu.cn,1,
南京中医药大学翰林学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-7203831.dhtml,http://www.hlxy.edu.cn/,1,
南京信息工程大学滨江学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6151508.dhtml,http://www.bjxy.cn,1,
苏州大学文正学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6250761.dhtml,http://www.sdwz.cn,1,
苏州大学应用技术学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1135253.dhtml,http://tec.suda.edu.cn/zs,1,
江西科技职业学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1733.dhtml,http://www.jxkeda.com,1,
南昌职业学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1734.dhtml,http://www.nczyxy.com,1,
南昌工学院,江西,江西省教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1735.dhtml,http://www.ncpu.edu.cn,1,
江西外语外贸职业学院,江西,江西省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1736.dhtml,http://www.jxcfs.com,1,
江西工业贸易职业技术学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1737.dhtml,http://www.jxgmxy.com,1,
宜春职业技术学院,江西,江西省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1738.dhtml,http://www.ycvc.jx.cn,1,
江西应用工程职业学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1739.dhtml,http://www.jxatei.net,1,
江西生物科技职业学院,江西,江西省教育厅,农业,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1740.dhtml,http://www.jxswkj.com,1,
江西建设职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1741.dhtml,http://www.jxjsxy.com,1,
抚州职业技术学院,江西,江西省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1742.dhtml,http://www.fzjsxy.com,1,
南昌大学科学技术学院,江西,江西省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1743.dhtml,http://www.ndkj.com.cn,1,
南昌大学共青学院,江西,江西省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1744.dhtml,http://www.ndgy.cn,1,
华东交通大学理工学院,江西,江西省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1745.dhtml,http://www.ecjtuit.com.cn,1,
东华理工大学长江学院,江西,江西省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2125.dhtml,http://cjc.ecit.cn,1,
南昌航空大学科技学院,江西,江西省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1746.dhtml,http://www.nckjxy.cn,1,
江西理工大学应用科学学院,江西,江西省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1747.dhtml,http://www.asc.jx.cn,1,
景德镇陶瓷大学科技艺术学院,江西,江西省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1748.dhtml,http://www.jci-ky.cn,1,
江西农业大学南昌商学院,江西,江西省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1749.dhtml,http://www.ncsxy.com,1,
江西中医药大学科技学院,江西,江西省教育厅,医药,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1750.dhtml,http://www.jxtcmstc.com,1,
江西师范大学科学技术学院,江西,江西省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1751.dhtml,http://kjxy.jxnu.edu.cn/,1,
安徽卫生健康职业学院,安徽,安徽省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-347054931.dhtml,http://www.ahrkxy.com/,1,
皖北卫生职业学院,安徽,安徽省教育厅,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1059857122.dhtml,http://www.wbwsxy.com,1,
阜阳幼儿师范高等专科学校,安徽,安徽省教育厅,师范,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1673857106.dhtml,http://www.fysf.net,1,
安徽经济管理干部学院,安徽,安徽省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-404854.dhtml,http://www.ahsa.edu.cn,1,
厦门大学,福建,教育部,综合,本科,985-211,1,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-299.dhtml,http://www.xmu.edu.cn,1,
华侨大学,福建,国务院侨务办公室,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-300.dhtml,http://zsc.hqu.edu.cn,1,
福州大学,福建,福建省教育厅,工科,本科/高职(专科),-211,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-301.dhtml,http://www.fzu.edu.cn,1,
福建工程学院,福建,福建省教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-302.dhtml,http://www.fjut.edu.cn,1,
福建农林大学,福建,福建省教育厅,农业,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-303.dhtml,http://www.fafu.edu.cn,1,
集美大学,福建,福建省教育厅,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-304.dhtml,http://www.jmu.edu.cn,1,
福建医科大学,福建,福建省教育厅,医药,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-305.dhtml,http://www.fjmu.edu.cn,1,
福建中医药大学,福建,福建省教育厅,医药,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-306.dhtml,http://weibo.com/fjtcmzb,1,
福建师范大学,福建,福建省教育厅,师范,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-307.dhtml,http://www.fjnu.edu.cn,1,
闽江学院,福建,福建省教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-308.dhtml,http://www.mju.edu.cn,1,
武夷学院,福建,福建省教育厅,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-309.dhtml,http://www.wuyiu.edu.cn,1,
宁德师范学院,福建,福建省教育厅,师范,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-310.dhtml,http://www.ndsy.cn,1,
泉州师范学院,福建,福建省教育厅,师范,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-311.dhtml,http://www.qztc.edu.cn,1,
闽南师范大学,福建,福建省教育厅,师范,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-313.dhtml,http://www.mnnu.edu.cn/,1,
苏州科技大学天平学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6647867.dhtml,http://tpxy.usts.edu.cn,1,
江苏大学京江学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5451177.dhtml,http://zb.ujs.edu.cn,1,
扬州大学广陵学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-7464922.dhtml,http://glxy.yzu.edu.cn,1,
江苏师范大学科文学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6265544.dhtml,http://kwxy.jsnu.edu.cn,1,
南京邮电大学通达学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6299602.dhtml,http://www.tdxy.com.cn/,1,
江苏科技大学苏州理工学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6155653.dhtml,http://szlg.just.edu.cn/index1.asp,1,
常州大学怀德学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-471717.dhtml,http://hdc.cczu..edu.cn,1,
南通大学杏林学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6151968.dhtml,http://xlxy.ntu.edu.cn/,1,
南京审计学院金审学院,江苏,江苏省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-7143569.dhtml,http://jsxy.nau.edu.cn,1,
南京机电职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6151244.dhtml,http://www.njcmee.net,1,
苏州高博软件技术职业学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6178844.dhtml,http://www.gist.edu.cn,1,
南京旅游职业学院,江苏,江苏省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6297259.dhtml,http://www.nith.edu.cn/,1,
江苏卫生健康职业学院,江苏,江苏省教育厅,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6154405.dhtml,http://www.jssmu.edu.cn,1,
苏州信息职业技术学院,江苏,江苏省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-20799696.dhtml,http://www.szitu.cn,1,
宿迁泽达职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-57313011.dhtml,http://www.zdct.cn,1,
苏州工业园区服务外包职业学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-52322832.dhtml,http://www.siso.edu.cn,1,
徐州幼儿师范高等专科学校,江苏,江苏省教育厅,师范,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-364490221.dhtml,http://www.xzyz.edu.cn,1,
江南影视艺术职业学院,江苏,江苏省教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1480.dhtml,http://www.jnys.cn,1,
金肯职业技术学院,江苏,江苏省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1531.dhtml,http://www.jku.edu.cn,1,
常州轻工职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1532.dhtml,http://www.czili.edu.cn,1,
常州工程职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1533.dhtml,http://www.czie.net/zs/,1,
江苏农林职业技术学院,江苏,江苏省教育厅,农业,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1534.dhtml,http://www.jsafc.net,1,
江苏食品药品职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1535.dhtml,http://www.jsfsc.edu.cn,1,
建东职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1536.dhtml,http://www.czjdu.com,1,
南京铁道职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1537.dhtml,http://www.njrts.edu.cn,1,
徐州工业职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1538.dhtml,http://www.4000516400.com,1,
宿迁职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1540.dhtml,http://www.cjsiu.com,1,
南京信息职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1541.dhtml,http://www.njcit.edu.cn,1,
江海职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1542.dhtml,http://www.jhu.cn,1,
常州机电职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1543.dhtml,http://www.czimt.edu.cn/,1,
江阴职业技术学院,江苏,江苏省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1558.dhtml,http://www.jypc.org,1,
