,pearsonr,f_regression,rfr,rfe,rg,rf,mic
1588,0.029449992,0.432291343,-0.008,3125,-0.001564958,0,0.185366195
1589,0.029449992,0.432291343,0.009,3076,-0.001564958,0,0.185366195
1590,-0.00143999,0.001032641,-0.035,3321,-0.002122702,0,0.168589013
1591,-0.006148927,0.018829747,-0.03,4313,-0.001004977,0,0.163026418
1592,-0.006148927,0.018829747,-0.015,4451,-0.001004977,0.000458746,0.163026418
1593,-0.145509528,10.77224638,-0.051,2299,-0.00534198,1.36E-07,0.162446808
1594,0.024197113,0.291749956,-0.026,3788,-0.000700571,1.52E-05,0.17044037
1595,-0.00485733,0.011749917,-0.009,4189,-0.002476674,1.77E-05,0.201809685
1596,-0.00485733,0.011749917,-0.007,4117,-0.002476674,6.15E-05,0.201809685
1597,-0.006148927,0.018829747,-0.009,4396,-0.001004977,0.000121173,0.163026418
1598,0.024197113,0.291749956,-0.018,3857,-0.000700571,0,0.17044037
1599,0.024197113,0.291749956,-0.031,3845,-0.000700571,3.34E-07,0.17044037
1600,0.062510871,1.953623301,-0.003,955,-0.003191586,0,0.178866075
1601,-0.01887136,0.177415034,-0.022,2601,-0.00300542,0.000143683,0.163462851
1602,-0.01887136,0.177415034,-0.029,2648,-0.00300542,7.46E-05,0.163462851
1603,-0.144166663,10.57013533,-0.074,3297,-0.003191394,7.84E-05,0.153166505
1604,0.083028487,3.456908397,0.026,4330,-0.0005937,0,0.205870639
1605,0.082941764,3.449640678,-0.042,5433,-0.000590858,5.47E-06,0.175522021
1606,-0.01887136,0.177415034,-0.036,2802,-0.00300542,9.20E-06,0.163462851
1607,0.083028487,3.456908397,-0.013,4264,-0.0005937,4.00E-05,0.205870639
1608,0.083028487,3.456908397,-0.014,4350,-0.0005937,0,0.205870639
1609,-0.00485733,0.011749917,-0.009,4434,-0.002476674,0.00050942,0.201809685
1610,0.037335949,0.695167648,-0.005,5176,0.002443671,0.000343557,0.17611025
1611,0.037335949,0.695167648,-0.042,5121,0.002443671,0.00020147,0.17611025
1612,-0.142969402,10.39165237,-0.109,5967,-0.000990959,3.64E-06,0.151896342
1613,0.136200845,9.4128484,-0.001,5252,-0.000275234,8.09E-06,0.204687924
1614,0.129448119,8.487111141,0.002,4013,-0.000448232,0.001244764,0.193062813
1615,0.037335949,0.695167648,-0.044,5147,0.002443671,0,0.17611025
1616,0.136200845,9.4128484,-0.017,5221,-0.000275234,0.000647959,0.204687924
1617,0.082941764,3.449640678,-0.048,5466,-0.000590858,0.000377492,0.175522021
1618,0.085518634,3.668923911,-0.06,2368,0.000148916,0,0.169424389
1619,-0.187789735,18.20392341,0.018,5537,-0.000291373,2.79E-05,0.203156266
1620,0.167782044,14.42518621,-0.057,6054,0.000314512,0.000745203,0.165916796
1621,0.164170326,13.79381355,0.063,1815,0.002955804,0,0.197475446
1622,0.085518634,3.668923911,-0.032,2878,0.000148916,0.001402936,0.169424389
1623,0.167782044,14.42518621,-0.055,6091,0.000314512,0,0.165916796
1624,0.129448119,8.487111141,-0.013,3691,-0.000448232,5.05E-06,0.193062813
1625,0.128352513,8.341658633,-0.04,5769,0.00403049,1.94E-05,0.177263701
1626,-0.190114248,18.67438297,0.014,3464,-0.001727049,0.000900861,0.207946194
1627,0.177317722,16.16619482,-0.048,4941,-0.000920626,0,0.178646474
1628,0.167088643,14.30278407,-0.015,1816,-0.006074947,1.33E-05,0.178779038
1629,0.128352513,8.341658633,-0.049,5795,0.00403049,7.04E-05,0.177263701
1630,0.177317722,16.16619482,-0.082,4977,-0.000920626,0.003460371,0.178646474
1631,0.164170326,13.79381355,0.009,2367,0.002955804,0,0.197475446
1632,0.140712531,10.05958822,-0.036,4640,0.0044357,0.000537559,0.172213836
1633,-0.189038203,18.45577559,0.045,4106,-0.001038173,0,0.203156266
1634,0.163271783,13.63910918,-0.078,6726,-0.000442118,0,0.168736281
1635,0.161104632,13.26985694,0.004,6056,-0.001155362,0.000350459,0.193101569
1636,0.140712531,10.05958822,-0.035,4538,0.0044357,0.000486589,0.172213836
1637,0.163271783,13.63910918,-0.016,6777,-0.000442118,4.61E-06,0.168736281
1638,0.167088643,14.30278407,-0.005,1765,-0.006074947,6.04E-05,0.178779038
1639,0.127808565,8.269934178,-0.043,2191,0.003651187,1.05E-06,0.184035371
1640,0.094606998,4.497596715,0.028,4940,0.000393257,8.59E-05,0.178323064
1641,0.134758546,9.210881544,-0.07,4787,-0.000268822,0,0.176205522
1642,0.128427104,8.351519451,-0.023,4347,-0.000678178,2.96E-05,0.214230795
1643,0.127808565,8.269934178,-0.007,2047,0.003651187,3.31E-06,0.184035371
1644,0.134758546,9.210881544,0.029,4817,-0.000268822,0,0.176205522
1645,0.161104632,13.26985694,-0.013,6067,-0.001155362,1.20E-06,0.193101569
1646,0.093366439,4.379387803,-0.053,1764,0.003531094,0.00233381,0.171981237
1647,0.094170222,4.455793446,0.038,6111,0.000113761,0.00013099,0.189401797
1648,0.066273289,2.196939381,-0.027,1553,0.000759627,0.000362247,0.175934223
1649,0.05581446,1.556244575,0.05,1131,0.00080902,7.83E-07,0.207491144
1650,0.093366439,4.379387803,0.028,1718,0.003531094,0.000136756,0.171981237
1651,0.066273289,2.196939381,-0.007,1570,0.000759627,0.000154214,0.175934223
1652,0.128427104,8.351519451,0.03,4334,-0.000678178,2.09E-06,0.214230795
1653,0.029611983,0.437064265,-0.013,5394,-0.001014946,0,0.184511291
1654,0.09432123,4.470223592,-0.035,5960,0.000142301,0.001330946,0.207111764
1655,0.043268939,0.934104989,0.011,3458,-7.75E-05,0,0.190965327
1656,0.033221571,0.550236313,-0.024,3248,-0.000805396,2.72E-05,0.234071693
1657,0.029611983,0.437064265,-0.025,5360,-0.001014946,9.37E-05,0.184511291
1658,0.043268939,0.934104989,0.02,3433,-7.75E-05,0,0.190965327
1659,0.05581446,1.556244575,0.045,1141,0.00080902,0,0.207491144
1660,0.013985427,0.097423949,0.021,6636,-0.002335843,0.002235388,0.207515953
1661,0.165675636,14.05510167,-0.001,1655,0.005026853,0.000215163,0.18017504
1662,0.216092913,24.39377668,-0.04,5941,0.001533917,0,0.178825389
1663,0.216490952,24.48814819,-0.037,1427,0.003464559,0.000124568,0.202660285
1664,0.146742761,10.95965101,-0.006,4074,-0.002475318,0.000252321,0.164146407
1665,0.216092913,24.39377668,-0.03,5966,0.001533917,3.29E-05,0.178825389
1666,0.210020133,22.97960621,-0.029,5962,-0.000913439,9.66E-06,0.171482011
1667,0.187427072,18.13112244,-0.008,2283,-0.003155745,7.69E-08,0.169267553
1668,0.127149596,8.183478345,0.069,822,0.005546546,0,0.168757487
1669,0.210310316,23.04609219,0.037,3839,-0.00040209,1.90E-06,0.178474548
1670,0.214353293,23.98376242,-0.029,5363,0.000294102,0,0.1959483
1671,0.187427072,18.13112244,-0.025,2408,-0.003155745,4.85E-05,0.169267553
1672,0.210310316,23.04609219,-0.019,3811,-0.00040209,0,0.178474548
1673,0.216490952,24.48814819,0.001,1446,0.003464559,5.95E-05,0.202660285
1674,0.191981783,19.05717906,-0.046,4578,-0.001379405,0,0.16887485
1675,0.164039605,13.77124835,0.059,2258,0.004743313,2.31E-07,0.185640101
1676,0.192948214,19.2569664,-0.01,1611,-0.001906753,0.000184485,0.222033065
1677,0.195000957,19.68517193,-0.009,4001,-0.001327319,0,0.177900559
1678,0.191981783,19.05717906,-0.039,4483,-0.001379405,8.47E-06,0.16887485
1679,0.192948214,19.2569664,0.023,1519,-0.001906753,5.63E-06,0.222033065
1680,0.214353293,23.98376242,0.02,5415,0.000294102,2.73E-06,0.1959483
1681,0.161459375,13.32992623,0.014,6022,-0.006144201,8.62E-05,0.155833011
1682,0.017571056,0.153801011,-0.02,1801,0.005521899,0,0.185690107
1683,0.154338917,12.15207825,-0.015,2237,-0.002613121,0,0.194669238
1684,0.15061179,11.55878624,-0.087,1070,0.005222703,5.00E-06,0.192138973
1685,0.161459375,13.32992623,-0.006,6096,-0.006144201,9.33E-06,0.155833011
1686,0.154338917,12.15207825,-0.005,2083,-0.002613121,5.58E-06,0.194669238
1687,0.195000957,19.68517193,-0.035,4076,-0.001327319,0.001384873,0.177900559
1688,0.108665135,5.950706207,-0.045,1398,-0.005793876,0,0.1600174
1689,0.048672946,1.182591364,-0.033,1347,0.003958937,0,0.169285535
1690,-0.176198493,15.95623859,0.061,3865,0.00181094,0.000475958,0.180188555
1691,-0.175820353,15.88564226,-0.042,4741,0.001653859,0,0.187895533
1692,-0.176198493,15.95623859,-0.046,3892,0.00181094,0,0.180188555
1693,0.038298431,0.731524358,0.033,6129,0.000358696,0,0.16390322
1694,-0.17808835,16.31163016,0.037,6315,-0.000419907,2.09E-09,0.187895533
1695,0.049566638,1.226525468,0.004,4619,0.000803549,0.000179622,0.206466144
1696,0.038298431,0.731524358,0.013,6061,0.000358696,0,0.16390322
1697,0.106603872,5.724519631,0.085,1374,-0.004080848,0,0.178080491
1698,0.108918905,5.97886654,0.022,2539,-0.003135927,0,0.178080491
1699,0.075655378,2.866829603,-0.039,1381,-0.005550213,5.72E-05,0.171591085
1700,0.164610896,13.87001228,0.031,4933,-6.82E-05,0,0.176997725
1701,0.164469093,13.84546196,-0.041,3832,-0.000387453,0,0.183558103
1702,0.164469093,13.84546196,0.06,3989,-0.000387453,0,0.183558103
1703,0.164610896,13.87001228,0.033,4914,-6.82E-05,6.90E-05,0.176997725
1704,0.164610896,13.87001228,0.028,4887,-6.82E-05,0,0.176997725
1705,0.163923162,13.75116475,-0.002,3532,-0.000542641,0,0.183558103
1706,0.163923162,13.75116475,-0.03,3681,-0.000542641,4.14E-06,0.183558103
1707,0.025526961,0.324721218,0.012,6494,0.000448501,0.000566145,0.201909124
1708,0.02613495,0.34038424,0.041,6455,0.000548216,8.36E-07,0.223104069
1709,0.050559131,1.276262843,0.052,3259,-0.002594727,0,0.208012511
1710,0.06438869,2.073255394,-0.01,5229,0.000391927,0,0.23252722
1711,0.06438869,2.073255394,0.07,5240,0.000391927,8.45E-07,0.23252722
1712,0.177060267,16.1177659,0.013,1708,-0.004529269,9.43E-05,0.166203729
1713,0.050559131,1.276262843,0.043,3251,-0.002594727,9.69E-07,0.208012511
1714,0.050559131,1.276262843,0.015,3276,-0.002594727,3.82E-09,0.208012511
1715,0.178026344,16.29990175,0.003,2888,-0.004094866,2.61E-05,0.183255043
1716,0.052668297,1.385269534,0.066,5588,-0.00037976,0,0.226009446
1717,0.052668297,1.385269534,0.065,5592,-0.00037976,0.000158155,0.226009446
1718,0.026708708,0.355504443,0.083,6333,0.000560855,0.001429514,0.223194295
1719,0.02613495,0.34038424,-0.019,6063,0.000548216,0,0.223104069
1720,0.02613495,0.34038424,-0.008,6115,0.000548216,0,0.223104069
1721,0.068219104,2.328451618,-0.009,2215,-0.003822538,0,0.155102693
1722,0.026708708,0.355504443,0.051,6320,0.000560855,7.48E-06,0.223194295
1723,0.026708708,0.355504443,0.029,6324,0.000560855,4.25E-05,0.223194295
1724,0.071119401,2.531673792,0.015,3157,-0.003389837,1.28E-06,0.153377004
1725,0.025526961,0.324721218,0.008,6475,0.000448501,4.98E-07,0.201909124
1726,0.025526961,0.324721218,0.012,6471,0.000448501,0,0.201909124
1727,-0.043906727,0.961899101,-0.009,5393,0.00043246,7.77E-06,0.163697327
1728,0.134859271,9.22491114,-0.013,6029,0.001681748,3.96E-05,0.200156957
1729,0.134378667,9.158070779,-0.006,5884,0.001621875,0,0.186229211
1730,0.134378667,9.158070779,0.051,5838,0.001621875,0.000677264,0.186229211
1731,0.105712086,5.628066417,0.102,4088,-0.000773548,0,0.177901177
1732,0.134859271,9.22491114,0.023,6014,0.001681748,1.06E-05,0.200156957
1733,0.134859271,9.22491114,0.008,6064,0.001681748,9.27E-05,0.200156957
1734,0.097502704,4.77981574,0.064,6281,0.000548149,0.000156169,0.199910004
1735,0.134036887,9.110693504,0.036,6593,0.001356496,8.52E-05,0.197509281
1736,0.134036887,9.110693504,-0.006,6543,0.001356496,0,0.197509281
1737,-0.086932531,3.792176391,-0.02,4285,-0.0021574,0.000392664,0.144271617
1738,0.051207897,1.309313184,0.006,3274,0.001897933,3.62E-07,0.187865755
1739,0.05085113,1.291085556,-0.04,3469,0.001874616,6.77E-05,0.209848527
1740,0.05085113,1.291085556,0.006,3357,0.001874616,0.000183353,0.209848527
1741,-0.025279179,0.318443874,0.031,3089,-0.003530859,6.11E-05,0.160434439
1742,0.051207897,1.309313184,0.002,3094,0.001897933,0.000335412,0.187865755
1743,0.051207897,1.309313184,0.027,3186,0.001897933,0,0.187865755
1744,-0.022196127,0.245469619,0.113,3493,-0.002406278,3.35E-06,0.164222861
1745,0.050509333,1.273743557,-0.09,2749,0.001818879,1.70E-07,0.202220096
1746,0.050509333,1.273743557,-0.002,2801,0.001818879,0,0.202220096
1747,0.049927795,1.24450907,-0.017,4847,0.000762852,4.06E-05,0.195929392
1748,0.049566638,1.226525468,0.018,4663,0.000803549,2.94E-05,0.206466144
1749,0.049566638,1.226525468,-0.022,4689,0.000803549,1.32E-05,0.206466144
1750,0.09816515,4.845619876,0.057,2313,-0.002702136,0.000131639,0.166703744
1751,0.049927795,1.24450907,0.022,4917,0.000762852,0,0.195929392
1752,0.049927795,1.24450907,0.022,4903,0.000762852,0.000103176,0.195929392
1753,0.10021255,5.051926737,0.018,3530,-0.00158894,1.57E-05,0.156969046
1754,0.049207595,1.208777827,-0.06,5469,0.000827294,0.00011505,0.201726248
1755,0.049207595,1.208777827,0.015,5388,0.000827294,2.87E-06,0.201726248
1756,0.067426093,2.274386427,0.026,6090,0.001938949,0,0.192983934
1757,0.066220507,2.193425971,0.026,5888,0.001776315,0.000283235,0.201689521
1758,0.066220507,2.193425971,0.017,5843,0.001776315,0,0.201689521
1759,0.061207739,1.872716798,0.031,6312,0.000895135,0,0.165838075
1760,0.067426093,2.274386427,0.006,6047,0.001938949,0,0.192983934
1761,0.067426093,2.274386427,0.047,6038,0.001938949,3.11E-05,0.192983934
1762,0.063541034,2.018807451,-0.01,4558,0.00238996,5.00E-08,0.177504705
1763,0.064256221,2.064698102,0.016,4573,0.001072169,8.03E-05,0.205172401
1764,0.064256221,2.064698102,0.048,4606,0.001072169,0,0.205172401
1765,0.017571056,0.153801011,0.038,2021,0.005521899,0,0.185690107
1766,0.017042949,0.144692153,0.043,744,0.005225274,0.000148735,0.199744216
1767,0.017042949,0.144692153,0.047,762,0.005225274,9.59E-05,0.199744216
1768,0.127149596,8.183478345,0.018,649,0.005546546,0.000109264,0.168757487
1769,0.017571056,0.153801011,-0.071,1921,0.005521899,0,0.185690107
1770,0.017571056,0.153801011,-0.018,1974,0.005521899,0,0.185690107
1771,0.164039605,13.77124835,0.077,2000,0.004743313,0.000766408,0.185640101
1772,0.012152921,0.07356222,0.045,202,0.00581678,0,0.168105125
1773,0.012152921,0.07356222,0.071,954,0.00581678,0.000144217,0.168105125
1774,0.077223208,2.987601415,0.014,5077,0.000780745,1.95E-05,0.22799426
1775,0.076862655,2.959603076,0.063,4550,0.000801456,1.97E-05,0.219950872
1776,0.076862655,2.959603076,0.036,4567,0.000801456,0,0.219950872
1777,0.178549168,16.39893798,-0.013,5330,-0.000421911,3.15E-06,0.161828365
1778,0.077223208,2.987601415,0.065,5011,0.000780745,0.000110405,0.22799426
1779,0.077223208,2.987601415,0.087,5106,0.000780745,0,0.22799426
1780,0.181503206,16.96469498,-0.021,3256,0.000786284,6.08E-06,0.158813391
1781,0.076641074,2.942463034,0.034,4208,0.000814911,0,0.207774141
1782,0.076641074,2.942463034,0.03,4218,0.000814911,0.000891534,0.207774141
1783,0.033482396,0.558919884,0.022,6798,0.000723287,0.001642204,0.222501049
1784,0.033033408,0.544014254,0.022,6768,0.00070744,0,0.225934035
1785,0.033033408,0.544014254,0.089,6756,0.00070744,0,0.225934035
1786,0.108990316,5.986803315,0.003,561,-0.002933657,0.000799337,0.165734966
1787,0.033482396,0.558919884,0.019,6769,0.000723287,0,0.222501049
1788,0.033482396,0.558919884,0.082,6695,0.000723287,0.000204511,0.222501049
1789,0.110941598,6.20578408,0.029,1336,-0.002548674,3.15E-07,0.169418118
1790,0.032534838,0.52769939,0.059,6414,0.000675431,1.49E-05,0.23141561
1791,0.032534838,0.52769939,0.07,6410,0.000675431,2.02E-06,0.23141561
1792,-0.136631056,9.473539149,-0.019,4841,-0.000814865,4.05E-07,0.16305961
1793,0.127842337,8.274377877,0.07,6173,0.001544563,1.08E-06,0.207710442
1794,0.127509628,8.23065494,0.078,6346,0.001488307,0.000108007,0.209954919
1795,0.127509628,8.23065494,0.048,6341,0.001488307,4.32E-05,0.209954919
1796,0.127755097,8.2629015,0.039,3971,0.00217613,2.75E-06,0.176145645
1797,0.127842337,8.274377877,0.036,6179,0.001544563,0.002015822,0.207710442
1798,0.127842337,8.274377877,0.04,6189,0.001544563,1.10E-05,0.207710442
1799,0.128640149,8.379717337,0.074,3859,0.002394406,5.04E-05,0.169327904
1800,0.127301337,8.203344245,0.041,6263,0.001263393,3.10E-07,0.21440202
1801,0.127301337,8.203344245,0.03,6265,0.001263393,0,0.21440202
1802,0.178909453,16.46737657,0.053,2799,-0.004064674,0,0.169006879
1803,0.178026344,16.29990175,0.052,2706,-0.004094866,1.62E-06,0.183255043
1804,0.178026344,16.29990175,-0.008,2618,-0.004094866,7.05E-06,0.183255043
1805,0.074515215,2.780592892,0.012,6692,5.81E-05,0.000265798,0.169358888
1806,0.178909453,16.46737657,0.039,2097,-0.004064674,0,0.169006879
1807,0.178909453,16.46737657,-0.008,2645,-0.004064674,0.000717676,0.169006879
1808,0.054123353,1.463095886,0,3514,0.000615338,2.62E-05,0.164342798
1809,0.177060267,16.1177659,-0.011,1719,-0.004529269,0,0.166203729
1810,0.177060267,16.1177659,0.049,1685,-0.004529269,0,0.166203729
1811,0.073612447,2.713261164,-0.02,3354,-0.0031421,6.16E-06,0.144915197
1812,0.071119401,2.531673792,-0.008,3060,-0.003389837,0,0.153377004
1813,0.127301337,8.203344245,0.026,6221,0.001263393,3.12E-06,0.21440202
1814,0.073612447,2.713261164,0.028,3222,-0.0031421,1.14E-06,0.144915197
1815,0.073612447,2.713261164,0.018,3373,-0.0031421,0.000231187,0.144915197
1816,0.127509628,8.23065494,0.027,6345,0.001488307,1.25E-07,0.209954919
1817,0.068219104,2.328451618,0.019,2669,-0.003822538,0,0.155102693
1818,0.071119401,2.531673792,-0.021,3095,-0.003389837,3.96E-08,0.153377004
1819,0.229287034,27.63391186,-0.014,158,0.013908428,0,0.194601367
1820,0.109692777,6.065166853,0.086,4648,-0.000211065,6.45E-06,0.179344437
1821,0.097502704,4.77981574,0.076,6285,0.000548149,6.78E-06,0.199910004
1822,0.097502704,4.77981574,0.111,6302,0.000548149,0,0.199910004
1823,0.052668297,1.385269534,-0.003,5624,-0.00037976,0,0.226009446
1824,0.109692777,6.065166853,0.134,4630,-0.000211065,0,0.179344437
1825,0.109692777,6.065166853,0.103,4613,-0.000211065,0.00190701,0.179344437
1826,0.06438869,2.073255394,0.065,5224,0.000391927,0,0.23252722
1827,0.105712086,5.628066417,0.041,4131,-0.000773548,0.000158678,0.177901177
1828,0.105712086,5.628066417,0.034,4110,-0.000773548,0.000303212,0.177901177
1829,-0.098846977,4.913832689,0.015,2424,-0.000142443,1.84E-05,0.137473041
1830,-0.019311754,0.185795325,0.076,4555,-0.001297099,0.002013867,0.157244676
1831,-0.022196127,0.245469619,0.029,3396,-0.002406278,0,0.164222861
1832,-0.022196127,0.245469619,0.066,3438,-0.002406278,0,0.164222861
1833,0.134036887,9.110693504,0.028,6552,0.001356496,0,0.197509281
1834,-0.019311754,0.185795325,0.062,4638,-0.001297099,8.60E-05,0.157244676
1835,-0.019311754,0.185795325,0.087,4686,-0.001297099,0,0.157244676
1836,0.134378667,9.158070779,0.037,5890,0.001621875,1.06E-07,0.186229211
1837,-0.025279179,0.318443874,0.038,2989,-0.003530859,0,0.160434439
1838,-0.025279179,0.318443874,0.009,3028,-0.003530859,0,0.160434439
1839,0.102229073,5.25945557,0.02,4229,-0.001101735,0,0.163362509
1840,0.10021255,5.051926737,0.033,3550,-0.00158894,0,0.156969046
1841,0.10021255,5.051926737,0.006,3580,-0.00158894,0.000168919,0.156969046
1842,0.050509333,1.273743557,0.013,2919,0.001818879,0.000513781,0.202220096
1843,0.102229073,5.25945557,0.014,4293,-0.001101735,1.14E-05,0.163362509
1844,0.102229073,5.25945557,0.051,4361,-0.001101735,0.000549214,0.163362509
1845,0.05085113,1.291085556,-0.002,3371,0.001874616,4.14E-08,0.209848527
1846,0.09816515,4.845619876,-0.042,2363,-0.002702136,0.000119474,0.166703744
1847,0.09816515,4.845619876,-0.011,1893,-0.002702136,0,0.166703744
1848,0.048672946,1.182591364,-0.033,1227,0.003958937,0,0.169285535
1849,0.063541034,2.018807451,0.063,4582,0.00238996,5.55E-07,0.177504705
1850,0.063541034,2.018807451,-0.072,4589,0.00238996,0,0.177504705
1851,0.049207595,1.208777827,0.03,5426,0.000827294,0,0.201726248
1852,0.048672946,1.182591364,-0.004,1232,0.003958937,5.46E-07,0.169285535
1853,0.048672946,1.182591364,0.054,1186,0.003958937,0,0.169285535
1854,0.049566638,1.226525468,-0.017,4670,0.000803549,0.000337228,0.206466144
1855,0.061207739,1.872716798,0.025,6272,0.000895135,4.75E-06,0.165838075
1856,0.061207739,1.872716798,0.015,6340,0.000895135,0,0.165838075
1857,0.165675636,14.05510167,0.07,1598,0.005026853,1.95E-05,0.18017504
1858,0.164039605,13.77124835,0.04,2275,0.004743313,0,0.185640101
1859,0.164039605,13.77124835,0.076,2154,0.004743313,3.08E-06,0.185640101
1860,0.064256221,2.064698102,-0.001,4559,0.001072169,0,0.205172401
1861,0.165675636,14.05510167,0.038,1305,0.005026853,7.27E-10,0.18017504
1862,0.165675636,14.05510167,0.02,1633,0.005026853,0,0.18017504
1863,0.066220507,2.193425971,-0.021,5862,0.001776315,0,0.201689521
1864,0.127149596,8.183478345,0.017,694,0.005546546,0,0.168757487
1865,0.127149596,8.183478345,-0.007,1079,0.005546546,0,0.168757487
1866,0.183245293,17.30328516,0.015,3441,0.001248362,0,0.161771268
1867,0.181503206,16.96469498,-0.017,3281,0.000786284,9.58E-06,0.158813391
1868,0.181503206,16.96469498,0.002,3331,0.000786284,0,0.158813391
1869,0.012152921,0.07356222,0.065,895,0.00581678,8.64E-06,0.168105125
1870,0.183245293,17.30328516,0.015,3421,0.001248362,3.14E-06,0.161771268
1871,0.183245293,17.30328516,0.043,3398,0.001248362,0,0.161771268
